Cluster,SalePrice,SqFt1stFloor,SqFtHalfFloor,SqFt2ndFloor,SqFtUpperFloor,SqFtTotLiving,SqFtTotBasement,SqFtFinBasement,SqFtGarageBasement,SqFtGarageAttached,DaylightBasement,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,BrickStone,Bedrooms,BathHalfCount,Bath3qtrCount,BathFullCount,YrBuilt,Longitude,Latitude
0,800569.378238342,1308.3937823834196,129.22279792746113,104.50777202072538,10.310880829015543,2074.663212435233,1030.4663212435232,523.9378238341969,135.23316062176167,89.58549222797927,0.25906735751295334,38.082901554404145,4.766839378238342,98.39378238341969,92.97927461139896,3.22279792746114,0.35233160621761656,0.5233160621761658,1.1761658031088082,1947.6373056994819,-122.3139139373057,47.60931616580311
1,697329.6839012926,559.8660399529965,6.761457109283196,555.4900117508813,146.74383078730904,1531.8061104582844,374.716803760282,267.06698002350174,103.22914218566393,10.36192714453584,0.5898942420681551,25.976498237367803,16.09870740305523,297.7497062279671,0.0,2.7485311398354875,0.5252643948296122,0.9071680376028202,1.235017626321974,2015.9553466509988,-122.33310011797886,47.61667444242068
2,529801.8665949436,1199.1689080150618,92.0322754168908,67.53630984400215,0.0,1434.9989241527703,346.7654653039268,80.80150618612157,25.970952124798277,159.1140398063475,0.06078536847767617,42.44217321140398,7.880580957504034,67.27972027972028,0.8434642280796127,3.0268961807423347,0.20763851533082303,0.2856374394835933,1.0962883270575579,1947.4749865519095,-122.28374268574503,47.55472667816031
3,700837.2364457832,1411.6927710843374,24.278614457831324,82.73795180722891,0.0,2323.9262048192772,1228.9088855421687,805.3674698795181,243.72289156626505,138.64984939759037,0.8456325301204819,39.27560240963855,6.04894578313253,206.61219879518072,1.5542168674698795,3.8313253012048194,0.4036144578313253,0.9427710843373494,1.3162650602409638,1965.3373493975903,-122.25017066543676,47.57823434736446
4,870959.4600280505,1372.702664796634,30.67321178120617,1400.6381486676016,9.242636746143058,2959.1023842917252,207.03225806451613,146.58625525946704,28.692847124824684,471.03366058906033,0.0785413744740533,158.3842917251052,5.035063113604488,90.2875175315568,0.3576437587657784,4.225806451612903,0.6732117812061711,0.6311360448807855,2.047685834502104,2003.757363253857,-122.19701297587658,47.54526983506311
